_id,kitchenName,itemList[0].itemName,itemList[0].itemType,itemList[0].itemDescription,packageName,orderNo,addOns[0].addOnName,addOns[1].addOnName,addOns[2].addOnName,addOns[3].addOnName,addOns[0].count,addOns[1].count,addOns[2].count,addOns[3].count,beforePackingImageUrl,afterPackingImageUrl,sop_ground_truth,processed_at,processing_version,has_valid_food_sop
696de6920fa3cb1d3b5e8656,Febi cuisine,Classic Thali - Weekly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Weekly,70000012190,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4b19938598d8433cb1bf92aaee22e0db.jpg,https://api.mealawe.com/images/1c76a5bf2be2445fb1a38f5bfc04bf68.jpg,"{'packageName': 'Classic Thali - Weekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69216e303eee703967f25c81,OYO BLR3220,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,20027939,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4b0ed3d9d25441c4a3ff9bc59747a478.jpg,https://api.mealawe.com/images/543e1757822f43c38fe59957953c45d1.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6972d8a7e164b71e6fb5703f,Home Style Food,7 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",7 Day Plan - Flexi,70000013149,2 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/4b09d34355934f56b9a413a27952f472.jpg,https://api.mealawe.com/images/6cc5d0fea378412c9b6fdb8a0c4e7be4.jpg,"{'packageName': '7 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 5, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695d151d0fa3cb1d3b5b7037,Shero Home Food one,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,70000007799,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4b0366aa418a4403bb576d3e7fb6e55f.jpg,https://api.mealawe.com/images/d2e2c77fc4ab4257bab5df24571f2812.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
694367263fea9739625cbab5,Home Style Food,Mix Fruit Salad Box (300 gm),Veg,Any five types of fruits in the box,Mix Fruit Salad Box (300 gm),70000000290,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4b02ecae5edf45ef85e0ed4ae7581e6e.jpg,https://api.mealawe.com/images/7ee24c085fc34e5eb7693cb2a5471317.jpg,"{'packageName': 'Mix Fruit Salad Box (300 Gm)', 'sop_ground_truth': {'Any': 1, 'Five': 1, 'Types': 1, 'Fruits': 1, 'The': 1, 'Box': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69663ba80fa3cb1d3b5d1864,Samarth Foods,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000010371,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4acf7bcc834a4d7f98e95a9eb8e3bad3.jpg,https://api.mealawe.com/images/b5ed0149cb5f45a2a6635a464fefc66a.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696d09210fa3cb1d3b5e61e4,Balaji Foods,3 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",3 Day Plan - Flexi,70000011947,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4abecedfc8574baab4bea70b50c1f47d.jpg,https://api.mealawe.com/images/ac042b739bca4993a5bfb136b58d4269.jpg,"{'packageName': '3 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
692a570f149a3241ba6569cf,Home Style Food,Jain Deluxe - Monthly,Veg,"3 Chapati/Roti, 1 Jain Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad",Jain Deluxe - Monthly,20030989,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4abd2723f13b4316a12c6fc4fcfb3757.jpg,https://api.mealawe.com/images/bccb83f2bd9249958036f4acd4944962.jpg,"{'packageName': 'Jain Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Jain': 1, 'Veg curry': 1, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6958ba2c3880207b6a48e1cd,Green wish kitchen,Deluxe Thali - Trial (3 Days),NonVeg,"3 Chapati,  Chicken Curry, Rice, Cut Salad",Deluxe Thali - Trial (3 Days),70000005396,Everyday Non-Veg,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/4ab2a032c3654f9bbc852318e96b5dbc.jpg,https://api.mealawe.com/images/a2f34d60b9744b3a81e16123266bd82e.jpg,"{'packageName': 'Deluxe Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Chicken curry': 1, 'Veg curry': 2, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695fa02d991b2c05bedee7ac,Shero Home Food one,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000008653,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4aa1c5ac9f6e479d962be28d715263a3.jpg,https://api.mealawe.com/images/a71afa3539c84b99838c13a633478dfb.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696e22595ce6a65599645c82,Joe's Kitchen,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000012388,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4a9cb3fdbe6a460999f41b22409fbca0.jpg,https://api.mealawe.com/images/07a312ea0390466481e39b4c121c7e54.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69579361d47d907f9c276f1f,Home flavour kitchen,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,70000004749,1 Chapati Extra,2 Chapati Extra,Extra Sabzi,None,1.0,1.0,1.0,0.0,https://api.mealawe.com/images/4a8c190fe0dc4aa4b1646d63acd18d41.jpg,https://api.mealawe.com/images/26a98ea5cf43468494022e6a2190a1bb.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 6, 'Veg curry': 2, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
697c7a422af98a6d30b28415,OYO BLR3220,Comfort Thali - Trial (3 Days),Veg,"1 Veg Curry, Rice, Dal, Cut Salad",Comfort Thali - Trial (3 Days),70000015421,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4a5b076940ba4ad7b825d73224addf16.jpg,https://api.mealawe.com/images/77bcd3974da84e5b9fdc0ec0f4605301.jpg,"{'packageName': 'Comfort Thali - Trial (3 Days)', 'sop_ground_truth': {'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69757ed96492bf437ed7e80b,Sneha kitchen star,Classic Thali - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Biweekly,70000013431,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4a5648e989c14d22b15613b57b764a30.jpg,https://api.mealawe.com/images/150dfc64048a48e4ba2e226782913448.jpg,"{'packageName': 'Classic Thali - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69284f2feb961e7cc56bd868,Green wish kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,20030145,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/4a4ec49c08bc4ee485d4b405ff52d571.jpg,https://api.mealawe.com/images/674e0b5f31504640a378c017234bc045.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69475e7dc497fc39640569ee,Mom's Menu,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000000924,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/4a3672b362c8402bade8242223aa4275.jpg,https://api.mealawe.com/images/6b094fd9967a4e11be42f7b540fc7ab1.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6929bfc1ce40bc407d5eeb7e,Febi cuisine,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20030764,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4a2f10ae4ff54a7fb71706bce4287c72.jpg,https://api.mealawe.com/images/20f49b6b6a384ad4b1368a0de6e325e2.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
697774a8544b02396b8fe1b4,Home Style Food,Deluxe - Weekly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Weekly,70000014010,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4a08a75f743b4ad688758cda35012731.jpg,https://api.mealawe.com/images/7b63885ff5494a24968d537540f9ca6e.jpg,"{'packageName': 'Deluxe - Weekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69402810db34653962a466c3,Mom's Menu,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,20039870,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/49cd1efd427e41df943b666f53ebb240.jpg,https://api.mealawe.com/images/23385d9113fe4559b5888de23e9b6d64.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6949ffbb5ea2692459de3693,Yashada's Kitchen,Rice Combo - Monthly,Veg,Rice Combos,Rice Combo - Monthly,70000001566,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/49bda8974718431aaaf481150c47a76d.jpg,https://api.mealawe.com/images/0c5e73c96dee4be3b1c9c71c2903b92c.jpg,"{'packageName': 'Rice Combo - Monthly', 'sop_ground_truth': {'Rice': 1, 'Veg Curry/Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6967acef95660405bfb393d4,Yashada's Kitchen,Deluxe - Weekly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Weekly,70000010808,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/49bb7257817846a2ab6b177f1f2a0a2c.jpg,https://api.mealawe.com/images/6314edf14bf0487caeeaa5f212075d84.jpg,"{'packageName': 'Deluxe - Weekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69629be48b0b451d41ef284c,Febi cuisine,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,70000009202,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/49b97064c37d4d4aacb7ffaf08a2a7a2.jpg,https://api.mealawe.com/images/356ebd505f50422990c8bdf6f79cfcd0.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695f6f4b43e1b3559fab2d24,Green wish kitchen,Standard - Biweekly,NonVeg,"3 Chapati, 1 Non-Veg Curry, Cut Salad",Standard - Biweekly,70000008520,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/49929042c4444003aacc855ac064923f.jpg,https://api.mealawe.com/images/2b1be8ce97504a4880211bd7aa5f8342.jpg,"{'packageName': 'Standard - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6966fb1f95660405bfb33790,RZ Homely Kitchen,Deluxe - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Biweekly,70000010587,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/498171b4b53d40ef82991c3da671bbd7.jpg,https://api.mealawe.com/images/4591d3f6eebf459daefe8527996fecf0.jpg,"{'packageName': 'Deluxe - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6963cd9d0fa3cb1d3b5ca53b,Mahika's Kitchen,7 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",7 Day Plan - Flexi,70000009612,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/497cc6d0021644efb0074f655350b793.jpg,https://api.mealawe.com/images/2c495ee7483e4b5bb55372fca4074595.jpg,"{'packageName': '7 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
696e0fd10fa3cb1d3b5e918f,Pune Cloud Kitchen,3 Day Plan - Flexi,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",3 Day Plan - Flexi,70000012378,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4978544096cf49b687c2892dd0fafc5e.jpg,https://api.mealawe.com/images/7150e2ea614f4d5c9d5299c01ea1ad82.jpg,"{'packageName': '3 Day Plan - Flexi', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695f6adf5ce6a6559961ae47,RZ Homely Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000008491,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4971b7edac864962ae4e2550c61827ea.jpg,https://api.mealawe.com/images/cd96b85891414f80a8e738dc0171c4da.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
694bc8fcb40ce845dfef1cf4,RZ Homely Kitchen,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,70000002049,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/495bf031b6ec48279f1bd491336b8179.jpg,https://api.mealawe.com/images/eeb363a3f5a24cf0adf400e1548c0705.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
693285601031ec5885389825,Pune Cloud Kitchen,Deluxe - Monthly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Monthly,20035995,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/494fd7b1b85142dca75716df741c930d.jpg,https://api.mealawe.com/images/ba9c5486d50542ac87b7aedcfcf6df52.jpg,"{'packageName': 'Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6957b3483880207b6a48a80b,K3C Kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000004951,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/494df352aca54a8fbc7d9965f80d4c64.jpg,https://api.mealawe.com/images/12f3bd2040f14f22be6e93c9ab4c9ca1.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6966567043e1b3559fac804b,Mom's Menu,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000010417,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4949e8be789b4c27a8ef3a78efcd6088.jpg,https://api.mealawe.com/images/020d6f775fd749248f295b5c28ed14d8.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6964dfae43e1b3559fac2221,Green wish kitchen,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000010030,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/4947f435a63642d4b241fc2efd0636e1.jpg,https://api.mealawe.com/images/0be6ff5e3adc45ab9bec664110d2c943.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6929dbabf1fe574077513b40,Green wish kitchen,Jain Deluxe - Monthly,Veg,"3 Chapati/Roti, 1 Jain Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad",Jain Deluxe - Monthly,20030887,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4947e5e2e6ec420982a8d585c492bb59.jpg,https://api.mealawe.com/images/a4937e8037284a949b1900540c7859f9.jpg,"{'packageName': 'Jain Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Jain': 1, 'Veg curry': 1, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6960c98b8b0b451d41eed46e,Pune Cloud Kitchen,Jain Deluxe - Monthly,Veg,"3 Chapati/Roti, 1 Jain Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad",Jain Deluxe - Monthly,70000008932,1 Chapati Extra,Extra Sabzi,None,None,1.0,1.0,0.0,0.0,https://api.mealawe.com/images/4947b78bbe4841cdb85c46dc9f079929.jpg,https://api.mealawe.com/images/e1d6ae9f565f43e8b45ea96caf21d4b1.jpg,"{'packageName': 'Jain Deluxe - Monthly', 'sop_ground_truth': {'Chapati': 4, 'Jain': 1, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6970385a61743c1eddccab00,Yashada's Kitchen,Classic Thali - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Biweekly,70000012753,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/492923cf6273408f99ef4fdf11248965.jpg,https://api.mealawe.com/images/752a775e80694a79b37d60320e8e89d9.jpg,"{'packageName': 'Classic Thali - Biweekly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69708e48e164b71e6fb5151b,K3C Kitchen,Classic Thali - Trial (3 Days),Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad with Sweet",Classic Thali - Trial (3 Days),70000012806,Everyday Sweet,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/490b5d0412144dac80fa5d4adcce3908.jpg,https://api.mealawe.com/images/98c8e948801d4dc3813fc9ca274b6c17.jpg,"{'packageName': 'Classic Thali - Trial (3 Days)', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1, 'With': 1, 'Sweet': 2}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
69649b9a95660405bfb239d8,Febi cuisine,Comfort Thali - Monthly,Veg,"1 Veg Curry, Rice, Dal, Cut Salad",Comfort Thali - Monthly,70000009902,Extra Sabzi,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/4908d1a5d2404873b04bf130aa3ed5be.jpg,https://api.mealawe.com/images/b05c3dfa1cec4841b233c04734e63a18.jpg,"{'packageName': 'Comfort Thali - Monthly', 'sop_ground_truth': {'Veg curry': 2, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6911fb1b0911cd0c27f47a5e,Sneha kitchen star,Special Thali - Monthly,Veg,"3 Chapati/Roti, 2 Veg Curry/Dry, 1 Dal, 1 Steamed Rice, Cut Salad, Sweet",Special Thali - Monthly,20023257,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/4901d8380852475da5e3efbf27f340da.jpg,https://api.mealawe.com/images/7d5e1d5644d449ae8c46a0beeefcaa7a.jpg,"{'packageName': 'Special Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 2, 'Dal': 1, 'Steamed': 1, 'Rice': 1, 'Salad': 1, 'Sweet': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
695b67ba3a25a039557babcd,Home Style Food,Standard - Monthly,Veg,"3 Chapati, 1 Veg Curry, Cut Salad",Standard - Monthly,70000006944,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/48f10c6a60db4f91bada8692af7e0e12.jpg,https://api.mealawe.com/images/3fb2fe9a3bfe469bba160e13e06354e3.jpg,"{'packageName': 'Standard - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6963cd7995660405bfb20238,OYO BLR3220,Deluxe - Biweekly,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - Biweekly,70000009603,1 Chapati Extra,None,None,None,1.0,0.0,0.0,0.0,https://api.mealawe.com/images/48e4c607c6fa4c4bae6ff160c60c3811.jpg,https://api.mealawe.com/images/6f018baf811e4c9ba3b1fe07b9f79f94.jpg,"{'packageName': 'Deluxe - Biweekly', 'sop_ground_truth': {'Chapati': 4, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
6958cbe1d47d907f9c27c073,K3C Kitchen,Classic Thali - Monthly,Veg,"3 Chapati, 1 Veg Curry, Dal, Cut Salad",Classic Thali - Monthly,70000005463,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/48d6f80e94af49098e715a747de08f1f.jpg,https://api.mealawe.com/images/0c9dfbec737f4f9fb4ee8df312b9aab1.jpg,"{'packageName': 'Classic Thali - Monthly', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
693feeb227d163395a180911,Mom's Menu,Deluxe - 3 Months Plan,Veg,"3 Chapati, 1 Veg Curry, Rice, Dal, Cut Salad",Deluxe - 3 Months Plan,20039661,None,None,None,None,0.0,0.0,0.0,0.0,https://api.mealawe.com/images/489ea9b33ac147d7af284813d46b8cf9.jpg,https://api.mealawe.com/images/7491d43e27074db0a40b36969364df22.jpg,"{'packageName': 'Deluxe - 3 Months Plan', 'sop_ground_truth': {'Chapati': 3, 'Veg curry': 1, 'Rice': 1, 'Dal': 1, 'Salad': 1}}",2026-02-04T14:22:56.119896,CORRECTED_v3.0_proper_format_and_filtering,True
